pitcher,pitch_type,pitch_name,family,pitches,usage,whiff,putaway,velo
687064,SI,Sinker,Fastball,197,0.13805185704274703,0.10416666666666667,0.29411764705882354,93.59340101522844
687064,CU,Curveball,Breaking,160,0.11212333566923616,0.16,0.15789473684210525,75.104375
687075,SI,Sinker,Fastball,408,0.2562814070351759,0.15819209039548024,0.1746031746031746,96.25122549019608
687075,FC,Cutter,Fastball,366,0.22989949748743718,0.24,0.15625,93.00027322404371
687075,FF,4-Seam FB,Fastball,353,0.22173366834170855,0.23295454545454544,0.25842696629213485,96.88101983002832
687075,CU,Curveball,Breaking,171,0.10741206030150753,0.33766233766233766,0.33962264150943394,82.97894736842105
687075,ST,Sweeper,Breaking,161,0.10113065326633165,0.4090909090909091,0.3333333333333333,86.35714285714286
687075,CH,Changeup,Offspeed,133,0.0835427135678392,0.3125,0.16666666666666666,91.35338345864662
687209,FF,4-Seam FB,Fastball,164,0.5795053003533569,0.10810810810810811,0.0625,98.68536585365854
687209,ST,Sweeper,Breaking,70,0.24734982332155478,0.28125,0.21052631578947367,86.4657142857143
687209,FC,Cutter,Fastball,49,0.17314487632508835,0.2857142857142857,0.0,92.8795918367347
687223,ST,Sweeper,Breaking,85,0.3953488372093023,0.38636363636363635,0.3181818181818182,73.84588235294119
687223,SI,Sinker,Fastball,76,0.35348837209302325,0.09090909090909091,0.2,90.66315789473684
687223,FF,4-Seam FB,Fastball,33,0.15348837209302327,0.29411764705882354,0.3,91.37878787878788
687239,FF,4-Seam FB,Fastball,77,0.616,0.16666666666666666,0.125,96.1090909090909
687239,SL,Slider,Breaking,47,0.376,0.52,0.3333333333333333,88.60425531914895
687312,FF,4-Seam FB,Fastball,126,0.5502183406113537,0.26153846153846155,0.2413793103448276,93.03253968253969
687312,SL,Slider,Breaking,35,0.15283842794759825,0.1875,0.0,86.61999999999999
687330,SI,Sinker,Fastball,388,0.5914634146341463,0.12849162011173185,0.14893617021276595,91.36134020618556
687330,CH,Changeup,Offspeed,160,0.24390243902439024,0.24468085106382978,0.28888888888888886,85.92375
687330,ST,Sweeper,Breaking,69,0.10518292682926829,0.2,0.25,78.3231884057971
687330,FF,4-Seam FB,Fastball,33,0.05030487804878049,0.2727272727272727,0.2,92.99090909090908
687377,SL,Slider,Breaking,208,0.3851851851851852,0.23148148148148148,0.1276595744680851,86.83413461538461
687377,FF,4-Seam FB,Fastball,157,0.29074074074074074,0.27906976744186046,0.16666666666666666,96.75987261146496
687377,SI,Sinker,Fastball,103,0.19074074074074074,0.1111111111111111,0.0,96.75728155339807
687377,CH,Changeup,Offspeed,72,0.13333333333333333,0.46153846153846156,0.3125,86.09583333333333
687396,FF,4-Seam FB,Fastball,398,0.4853658536585366,0.2304147465437788,0.16049382716049382,94.25527638190957
687396,SL,Slider,Breaking,286,0.348780487804878,0.5034965034965035,0.40350877192982454,84.14405594405595
687396,SI,Sinker,Fastball,86,0.1048780487804878,0.1875,0.13333333333333333,93.39069767441862
687396,FS,Splitter,Offspeed,50,0.06097560975609756,0.5,0.5,85.132
687473,FF,4-Seam FB,Fastball,133,0.26129666011787817,0.23214285714285715,0.2,94.03383458646617
687473,CH,Changeup,Offspeed,97,0.1905697445972495,0.2653061224489796,0.12,87.27731958762884
687473,FC,Cutter,Fastball,69,0.13555992141453832,0.19444444444444445,0.09090909090909091,89.11884057971014
687473,SI,Sinker,Fastball,69,0.13555992141453832,0.15151515151515152,0.1111111111111111,92.82608695652173
687473,ST,Sweeper,Breaking,60,0.11787819253438114,0.21875,0.4166666666666667,82.38499999999999
687473,SL,Slider,Breaking,51,0.10019646365422397,0.25,0.375,85.70392156862745
687473,CU,Curveball,Breaking,30,0.05893909626719057,0.0,0.0,79.28333333333335
687531,FF,4-Seam FB,Fastball,96,0.4824120603015075,0.3902439024390244,0.4,95.4875
687531,ST,Sweeper,Breaking,44,0.22110552763819097,0.32142857142857145,0.14285714285714285,81.63181818181818
687562,FF,4-Seam FB,Fastball,244,0.3388888888888889,0.26717557251908397,0.3125,92.92377049180327
687562,SI,Sinker,Fastball,201,0.2791666666666667,0.09278350515463918,0.0,92.4457711442786
687562,CH,Changeup,Offspeed,178,0.24722222222222223,0.3269230769230769,0.22727272727272727,83.49662921348315
687562,ST,Sweeper,Breaking,37,0.05138888888888889,0.3333333333333333,0.1111111111111111,79.4108108108108
687562,CU,Curveball,Breaking,33,0.04583333333333333,0.14285714285714285,0.1,79.1
687570,SL,Slider,Breaking,347,0.30017301038062283,0.2768361581920904,0.27848101265822783,87.44582132564841
687570,FF,4-Seam FB,Fastball,344,0.2975778546712803,0.15,0.11764705882352941,95.43720930232558
687570,CU,Curveball,Breaking,201,0.17387543252595156,0.3625,0.3404255319148936,82.43731343283582
687570,CH,Changeup,Offspeed,139,0.12024221453287197,0.18571428571428572,0.3125,86.31798561151079
687570,SI,Sinker,Fastball,125,0.10813148788927336,0.13559322033898305,0.17647058823529413,94.98320000000001
687606,FC,Cutter,Fastball,242,0.43137254901960786,0.20909090909090908,0.3684210526315789,88.66033057851241
687606,FF,4-Seam FB,Fastball,195,0.34759358288770054,0.14130434782608695,0.1702127659574468,93.56974358974358
687606,CH,Changeup,Offspeed,86,0.1532976827094474,0.2413793103448276,0.0,86.69069767441862
687606,SL,Slider,Breaking,38,0.0677361853832442,0.25,0.16666666666666666,84.67105263157895
687765,FC,Cutter,Fastball,76,0.38,0.16666666666666666,0.18181818181818182,91.87105263157896
687765,SL,Slider,Breaking,40,0.2,0.3076923076923077,0.25,84.47999999999999
687765,SI,Sinker,Fastball,34,0.17,0.0,0.0,92.49117647058824
687765,CU,Curveball,Breaking,33,0.165,0.4375,0.5,81.56363636363636
687849,FF,4-Seam FB,Fastball,132,0.42718446601941745,0.1,0.2,92.60681818181818
687849,SL,Slider,Breaking,117,0.3786407766990291,0.3090909090909091,0.20833333333333334,87.07521367521369
687849,CU,Curveball,Breaking,53,0.1715210355987055,0.28,0.16666666666666666,81.94716981132073
687911,FF,4-Seam FB,Fastball,451,0.5918635170603674,0.17695473251028807,0.20192307692307693,91.84279379157428
687911,ST,Sweeper,Breaking,219,0.2874015748031496,0.21428571428571427,0.1388888888888889,80.77625570776256
687911,SI,Sinker,Fastball,84,0.11023622047244094,0.11764705882352941,0.25,91.35238095238095
687931,FF,4-Seam FB,Fastball,69,0.4011627906976744,0.13793103448275862,0.08333333333333333,92.95942028985509
687931,CH,Changeup,Offspeed,63,0.36627906976744184,0.3611111111111111,0.23076923076923078,83.32222222222222
687931,SL,Slider,Breaking,40,0.23255813953488372,0.21739130434782608,0.0,85.5025
687941,FF,4-Seam FB,Fastball,72,0.5413533834586466,0.2,0.1875,95.30833333333334
687941,SL,Slider,Breaking,45,0.3383458646616541,0.24,0.2222222222222222,88.90222222222222
688107,ST,Sweeper,Breaking,250,0.2642706131078224,0.2868217054263566,0.273972602739726,80.4052
688107,SI,Sinker,Fastball,242,0.2558139534883721,0.16326530612244897,0.11428571428571428,92.25413223140495
688107,FF,4-Seam FB,Fastball,217,0.22938689217758984,0.25,0.2608695652173913,92.4852534562212
688107,FC,Cutter,Fastball,169,0.17864693446088795,0.30337078651685395,0.13333333333333333,88.02485207100591
688107,CH,Changeup,Offspeed,68,0.07188160676532769,0.11428571428571428,0.125,87.46617647058825
688158,SI,Sinker,Fastball,128,0.2895927601809955,0.13559322033898305,0.1111111111111111,96.66484374999999
688158,FF,4-Seam FB,Fastball,125,0.2828054298642534,0.2727272727272727,0.27586206896551724,97.53439999999998
688158,CU,Curveball,Breaking,113,0.25565610859728505,0.40425531914893614,0.44,82.66725663716814
688158,SL,Slider,Breaking,76,0.17194570135746606,0.4722222222222222,0.36363636363636365,87.45263157894738
688297,SI,Sinker,Fastball,153,0.46788990825688076,0.11267605633802817,0.2222222222222222,96.10588235294118
688297,FC,Cutter,Fastball,85,0.2599388379204893,0.20512820512820512,0.23529411764705882,88.88588235294118
688297,FF,4-Seam FB,Fastball,74,0.22629969418960244,0.29411764705882354,0.3333333333333333,94.1554054054054
688642,FF,4-Seam FB,Fastball,257,0.24759152215799615,0.14634146341463414,0.14285714285714285,94.5307392996109
688642,FC,Cutter,Fastball,255,0.24566473988439305,0.1773049645390071,0.1935483870967742,91.8529411764706
688642,ST,Sweeper,Breaking,154,0.14836223506743737,0.36507936507936506,0.3684210526315789,83.97142857142856
688642,SI,Sinker,Fastball,133,0.128131021194605,0.028169014084507043,0.0,93.74511278195487
688642,SL,Slider,Breaking,129,0.12427745664739884,0.30985915492957744,0.22857142857142856,84.74806201550388
688642,FS,Splitter,Offspeed,110,0.10597302504816955,0.3728813559322034,0.2962962962962963,86.21909090909095
688883,FF,4-Seam FB,Fastball,244,0.5236051502145923,0.28703703703703703,0.19444444444444445,95.44836065573772
688883,CU,Curveball,Breaking,109,0.23390557939914164,0.2777777777777778,0.15789473684210525,81.66146788990827
688883,SL,Slider,Breaking,107,0.2296137339055794,0.358974358974359,0.1111111111111111,85.61495327102801
689017,FF,4-Seam FB,Fastball,35,0.3888888888888889,0.21052631578947367,0.0,93.56000000000002
689147,ST,Sweeper,Breaking,313,0.4471428571428571,0.2727272727272727,0.3220338983050847,87.23801916932908
689147,FF,4-Seam FB,Fastball,226,0.32285714285714284,0.37383177570093457,0.3191489361702128,97.44646017699115
689147,SI,Sinker,Fastball,133,0.19,0.11666666666666667,0.0,96.59548872180451
689225,FF,4-Seam FB,Fastball,72,0.48322147651006714,0.20512820512820512,0.14285714285714285,95.46111111111112
689225,SL,Slider,Breaking,36,0.24161073825503357,0.3181818181818182,0.25,89.69722222222224
689254,FC,Cutter,Fastball,354,0.4882758620689655,0.2413793103448276,0.2463768115942029,90.81497175141243
689254,ST,Sweeper,Breaking,295,0.4068965517241379,0.34507042253521125,0.3157894736842105,82.12610169491525
689254,CH,Changeup,Offspeed,76,0.10482758620689656,0.25,0.16666666666666666,87.35657894736842
689266,SI,Sinker,Fastball,276,0.592274678111588,0.2535211267605634,0.21428571428571427,93.8659420289855
689266,FC,Cutter,Fastball,156,0.33476394849785407,0.313953488372093,0.34615384615384615,87.45961538461539
689266,SL,Slider,Breaking,33,0.07081545064377683,0.6363636363636364,0.6,82.56363636363636
689296,ST,Sweeper,Breaking,196,0.2983257229832572,0.5,0.4444444444444444,85.98826530612246
689296,FF,4-Seam FB,Fastball,180,0.273972602739726,0.24705882352941178,0.16666666666666666,96.08611111111111
689296,CH,Changeup,Offspeed,148,0.2252663622526636,0.375,0.3125,87.48918918918919
689296,SI,Sinker,Fastball,106,0.1613394216133942,0.1568627450980392,0.2,95.71698113207549
689441,FC,Cutter,Fastball,107,0.36271186440677966,0.2222222222222222,0.09090909090909091,87.37757009345796
689441,CU,Curveball,Breaking,61,0.20677966101694914,0.21875,0.2857142857142857,74.12131147540983
689441,FF,4-Seam FB,Fastball,54,0.18305084745762712,0.12,0.07142857142857142,91.31481481481484
689441,SI,Sinker,Fastball,50,0.1694915254237288,0.07407407407407407,0.0,91.32400000000001
689520,FF,4-Seam FB,Fastball,221,0.6636636636636637,0.23076923076923078,0.2702702702702703,92.64751131221719
689520,FC,Cutter,Fastball,66,0.1981981981981982,0.24242424242424243,0.08333333333333333,84.47727272727275
689520,CH,Changeup,Offspeed,46,0.13813813813813813,0.09523809523809523,0.14285714285714285,83.09130434782607
689546,SL,Slider,Breaking,228,0.6608695652173913,0.1509433962264151,0.14583333333333334,87.47587719298245
689546,SI,Sinker,Fastball,72,0.20869565217391303,0.11764705882352941,0.1111111111111111,94.80277777777776
689546,FF,4-Seam FB,Fastball,44,0.12753623188405797,0.2631578947368421,0.14285714285714285,94.90681818181817
689690,FF,4-Seam FB,Fastball,48,0.4247787610619469,0.2692307692307692,0.25,84.65208333333332
689690,CH,Changeup,Offspeed,43,0.3805309734513274,0.56,0.38461538461538464,72.87906976744186
689818,FF,4-Seam FB,Fastball,111,0.3546325878594249,0.22448979591836735,0.21052631578947367,96.84684684684684
689818,CU,Curveball,Breaking,89,0.28434504792332266,0.25,0.25,82.79775280898878
689818,FC,Cutter,Fastball,50,0.1597444089456869,0.25,0.3333333333333333,91.024
690155,FF,4-Seam FB,Fastball,74,0.42528735632183906,0.2222222222222222,0.3076923076923077,94.94864864864866
690155,SL,Slider,Breaking,39,0.22413793103448276,0.11764705882352941,0.0,88.18461538461537
690916,FF,4-Seam FB,Fastball,31,0.3974358974358974,0.2857142857142857,0.14285714285714285,96.52903225806453
690925,FF,4-Seam FB,Fastball,284,0.5062388591800356,0.211864406779661,0.1724137931034483,95.59049295774648
690925,SL,Slider,Breaking,277,0.49376114081996436,0.3671875,0.38333333333333336,86.03971119133574
690928,FF,4-Seam FB,Fastball,139,0.3492462311557789,0.17142857142857143,0.20833333333333334,95.48057553956836
690928,SL,Slider,Breaking,78,0.19597989949748743,0.25,0.2857142857142857,88.60128205128204
690928,SI,Sinker,Fastball,52,0.1306532663316583,0.23076923076923078,0.36363636363636365,95.41730769230769
690928,ST,Sweeper,Breaking,50,0.12562814070351758,0.21052631578947367,0.2857142857142857,82.52600000000001
690928,FS,Splitter,Offspeed,45,0.11306532663316583,0.21052631578947367,0.25,89.23777777777778
690928,CU,Curveball,Breaking,34,0.08542713567839195,0.5333333333333333,0.5,80.04411764705884
690953,FF,4-Seam FB,Fastball,206,0.4247422680412371,0.29464285714285715,0.19047619047619047,95.20436893203883
690953,CH,Changeup,Offspeed,77,0.15876288659793814,0.3333333333333333,0.25,87.53246753246754
690953,SL,Slider,Breaking,69,0.1422680412371134,0.26666666666666666,0.3333333333333333,87.41449275362321
690953,CU,Curveball,Breaking,63,0.12989690721649486,0.20689655172413793,0.2777777777777778,80.8111111111111
690953,ST,Sweeper,Breaking,41,0.08453608247422681,0.3157894736842105,0.25,83.44146341463413
690978,FF,4-Seam FB,Fastball,48,0.2926829268292683,0.2631578947368421,0.6,95.43958333333335
690978,CU,Curveball,Breaking,39,0.23780487804878048,0.375,0.4,83.72051282051282
690978,SL,Slider,Breaking,33,0.20121951219512196,0.26666666666666666,0.16666666666666666,88.46060606060605
690986,FF,4-Seam FB,Fastball,914,0.571964956195244,0.3111111111111111,0.2560386473429952,94.99070021881838
690986,SV,Slurve,Breaking,478,0.29912390488110135,0.27586206896551724,0.25263157894736843,82.16464435146443
690986,CH,Changeup,Offspeed,159,0.09949937421777222,0.2535211267605634,0.17857142857142858,86.16163522012579
690986,SI,Sinker,Fastball,47,0.029411764705882353,0.17391304347826086,0.0,94.41702127659573
690990,FF,4-Seam FB,Fastball,110,0.47413793103448276,0.22641509433962265,0.1875,95.63181818181822
690990,CH,Changeup,Offspeed,49,0.21120689655172414,0.40625,0.4375,88.52244897959184
690990,ST,Sweeper,Breaking,36,0.15517241379310345,0.6470588235294118,0.6666666666666666,83.80555555555556
690997,SI,Sinker,Fastball,634,0.3368756641870351,0.1494661921708185,0.18478260869565216,95.06750788643534
690997,FF,4-Seam FB,Fastball,378,0.20085015940488843,0.27325581395348836,0.2641509433962264,96.13174603174603
690997,ST,Sweeper,Breaking,299,0.15887353878852284,0.2857142857142857,0.24242424242424243,84.88695652173912
690997,CU,Curveball,Breaking,249,0.13230605738575982,0.3898305084745763,0.35714285714285715,81.84779116465864
690997,FC,Cutter,Fastball,186,0.09883103081827843,0.2755102040816326,0.29411764705882354,91.86236559139786
690997,CH,Changeup,Offspeed,120,0.06376195536663125,0.26865671641791045,0.22580645161290322,88.155
691008,FF,4-Seam FB,Fastball,72,0.4022346368715084,0.18518518518518517,0.0,95.48750000000001
691008,CU,Curveball,Breaking,46,0.2569832402234637,0.3157894736842105,0.25,82.68913043478261
691587,FF,4-Seam FB,Fastball,707,0.43241590214067277,0.24146341463414633,0.2545454545454545,98.16874115983028
691587,SL,Slider,Breaking,249,0.15229357798165138,0.4491525423728814,0.24324324324324326,87.80642570281125
691587,ST,Sweeper,Breaking,230,0.14067278287461774,0.3577981651376147,0.3877551020408163,83.42826086956522
691587,SI,Sinker,Fastball,179,0.10948012232415902,0.17045454545454544,0.22727272727272727,97.65530726256983
691587,CH,Changeup,Offspeed,168,0.10275229357798166,0.4027777777777778,0.3333333333333333,89.77559523809525
691587,CU,Curveball,Breaking,102,0.062385321100917435,0.3142857142857143,0.15384615384615385,80.92745098039217
691594,FA,Fastball,Fastball,40,1.0,0.045454545454545456,0.2,62.67
691725,FF,4-Seam FB,Fastball,400,0.3352891869237217,0.10582010582010581,0.11864406779661017,96.52275
691725,SL,Slider,Breaking,255,0.21374685666387258,0.38596491228070173,0.4634146341463415,88.14509803921568
691725,FS,Splitter,Offspeed,169,0.14165968147527241,0.3888888888888889,0.2826086956521739,87.42603550295858
691725,ST,Sweeper,Breaking,138,0.11567476948868399,0.23076923076923078,0.0,83.06521739130434
691725,SI,Sinker,Fastball,125,0.10477787091366303,0.08695652173913043,0.09090909090909091,95.16560000000001
691725,CU,Curveball,Breaking,106,0.08885163453478626,0.23636363636363636,0.18181818181818182,81.16981132075472
691769,FF,4-Seam FB,Fastball,127,0.5990566037735849,0.15873015873015872,0.16,90.40944881889763
691769,CU,Curveball,Breaking,36,0.16981132075471697,0.13333333333333333,0.0,81.13888888888887
691769,SL,Slider,Breaking,34,0.16037735849056603,0.21052631578947367,0.2222222222222222,80.73235294117646
691799,FF,4-Seam FB,Fastball,416,0.48711943793911006,0.29017857142857145,0.29591836734693877,98.2641826923077
691799,CU,Curveball,Breaking,230,0.2693208430913349,0.36585365853658536,0.35,84.01347826086956
691799,SL,Slider,Breaking,131,0.15339578454332553,0.32786885245901637,0.2894736842105263,89.57251908396947
691799,SI,Sinker,Fastball,69,0.08079625292740047,0.14285714285714285,0.0,99.22028985507245
691945,CU,Curveball,Breaking,71,0.4797297297297297,0.3448275862068966,0.4117647058823529,84.47464788732394
691945,FF,4-Seam FB,Fastball,50,0.33783783783783783,0.21739130434782608,0.16666666666666666,95.18
691946,FF,4-Seam FB,Fastball,105,0.36971830985915494,0.3055555555555556,0.125,97.18666666666668
691946,CH,Changeup,Offspeed,77,0.2711267605633803,0.20512820512820512,0.1111111111111111,87.44155844155844
691946,SL,Slider,Breaking,43,0.15140845070422534,0.5,0.6,90.65581395348836
691946,SI,Sinker,Fastball,36,0.1267605633802817,0.3076923076923077,0.14285714285714285,97.20277777777777
691951,FF,4-Seam FB,Fastball,288,0.4721311475409836,0.12121212121212122,0.07142857142857142,92.09027777777777
691951,CH,Changeup,Offspeed,189,0.30983606557377047,0.3333333333333333,0.20454545454545456,80.24338624338624
691951,FC,Cutter,Fastball,59,0.09672131147540984,0.125,0.125,86.5677966101695
691951,CU,Curveball,Breaking,46,0.07540983606557378,0.2222222222222222,0.0,74.77608695652174
692230,FF,4-Seam FB,Fastball,81,0.3201581027667984,0.0975609756097561,0.08333333333333333,93.8320987654321
692230,CH,Changeup,Offspeed,76,0.30039525691699603,0.45,0.3888888888888889,87.57894736842103
692230,FC,Cutter,Fastball,60,0.23715415019762845,0.19230769230769232,0.0,90.12833333333334
693312,FF,4-Seam FB,Fastball,114,0.4978165938864629,0.16666666666666666,0.13333333333333333,96.83684210526316
693312,SL,Slider,Breaking,76,0.3318777292576419,0.2692307692307692,0.0,90.00657894736842
693312,CU,Curveball,Breaking,35,0.15283842794759825,0.3333333333333333,0.4,83.75142857142858
693313,SI,Sinker,Fastball,41,0.3037037037037037,0.09090909090909091,0.0,95.23170731707317
693313,FC,Cutter,Fastball,30,0.2222222222222222,0.3333333333333333,0.25,92.56999999999996
693433,FF,4-Seam FB,Fastball,832,0.4762449914138523,0.2650334075723831,0.25157232704402516,95.81610576923077
693433,SI,Sinker,Fastball,313,0.17916428162564396,0.12048192771084337,0.18604651162790697,95.60638977635784
693433,SL,Slider,Breaking,259,0.1482541499713795,0.27941176470588236,0.26666666666666666,86.8976833976834
693433,ST,Sweeper,Breaking,224,0.12821980538065256,0.3524590163934426,0.3787878787878788,84.36473214285715
693433,CH,Changeup,Offspeed,115,0.0658271322266743,0.1875,0.25,89.48434782608695
693645,FF,4-Seam FB,Fastball,875,0.44191919191919193,0.3443298969072165,0.32323232323232326,97.81611428571428
693645,FC,Cutter,Fastball,528,0.26666666666666666,0.20655737704918034,0.21904761904761905,94.52708333333334
693645,SI,Sinker,Fastball,393,0.1984848484848485,0.16666666666666666,0.18292682926829268,97.65241730279901
693645,CU,Curveball,Breaking,151,0.07626262626262627,0.3620689655172414,0.3076923076923077,85.23245033112582
693645,SL,Slider,Breaking,32,0.01616161616161616,0.2222222222222222,0.25,89.2875
693686,SI,Sinker,Fastball,432,0.4063969896519285,0.16019417475728157,0.1346153846153846,96.03958333333334
693686,CU,Curveball,Breaking,269,0.2530573847601129,0.20491803278688525,0.2909090909090909,80.67211895910779
693686,SL,Slider,Breaking,182,0.17121354656632173,0.21839080459770116,0.23684210526315788,87.3467032967033
693686,FF,4-Seam FB,Fastball,177,0.1665098777046096,0.21978021978021978,0.20930232558139536,96.01638418079095
693821,SI,Sinker,Fastball,430,0.26741293532338306,0.1329479768786127,0.22727272727272727,91.23674418604652
693821,SL,Slider,Breaking,427,0.26554726368159204,0.30603448275862066,0.32608695652173914,83.15362997658079
693821,FF,4-Seam FB,Fastball,371,0.23072139303482586,0.17419354838709677,0.19230769230769232,92.55714285714285
693821,FC,Cutter,Fastball,239,0.1486318407960199,0.2302158273381295,0.23529411764705882,88.6284518828452
693821,CH,Changeup,Offspeed,141,0.08768656716417911,0.2878787878787879,0.3181818181818182,85.63191489361704
693855,CH,Changeup,Offspeed,361,0.31013745704467355,0.35714285714285715,0.3333333333333333,83.56204986149585
693855,FF,4-Seam FB,Fastball,304,0.2611683848797251,0.24836601307189543,0.2,91.6453947368421
693855,ST,Sweeper,Breaking,275,0.23625429553264604,0.35172413793103446,0.3448275862068966,81.36618181818181
693855,SI,Sinker,Fastball,151,0.12972508591065293,0.08,0.0,90.3251655629139
693855,SL,Slider,Breaking,39,0.03350515463917526,0.13043478260869565,0.1,82.69999999999999
694037,FF,4-Seam FB,Fastball,195,0.6565656565656566,0.23423423423423423,0.28205128205128205,99.42102564102564
694037,SL,Slider,Breaking,75,0.25252525252525254,0.4838709677419355,0.3076923076923077,90.36
694297,FF,4-Seam FB,Fastball,222,0.22653061224489796,0.1388888888888889,0.18421052631578946,93.25360360360362
694297,SI,Sinker,Fastball,203,0.20714285714285716,0.10576923076923077,0.08,93.11674876847292
694297,CU,Curveball,Breaking,178,0.1816326530612245,0.3472222222222222,0.36666666666666664,82.12921348314607
694297,ST,Sweeper,Breaking,133,0.1357142857142857,0.3064516129032258,0.29411764705882354,84.17142857142856
694297,CH,Changeup,Offspeed,121,0.12346938775510204,0.23809523809523808,0.3,86.91322314049587
694297,FC,Cutter,Fastball,118,0.12040816326530612,0.2571428571428571,0.2222222222222222,90.25847457627115
694298,FF,4-Seam FB,Fastball,37,0.49333333333333335,0.1875,0.5,90.95135135135136
694335,SI,Sinker,Fastball,334,0.44712182061579653,0.13253012048192772,0.18,96.20598802395209
694335,ST,Sweeper,Breaking,246,0.3293172690763052,0.2743362831858407,0.2653061224489796,86.64512195121954
694335,FC,Cutter,Fastball,161,0.21552878179384202,0.1951219512195122,0.20833333333333334,92.0024844720497
694341,FF,4-Seam FB,Fastball,67,0.48201438848920863,0.2222222222222222,0.0,92.41791044776119
694341,SL,Slider,Breaking,47,0.3381294964028777,0.5,0.16666666666666666,83.78297872340426
694346,SI,Sinker,Fastball,157,0.25363489499192243,0.17857142857142858,0.26666666666666666,94.56560509554141
694346,SL,Slider,Breaking,130,0.210016155088853,0.2714285714285714,0.25,87.76307692307692
694346,FC,Cutter,Fastball,119,0.19224555735056542,0.2127659574468085,0.0,91.85378151260501
694346,FF,4-Seam FB,Fastball,119,0.19224555735056542,0.23404255319148937,0.3333333333333333,95.4487394957983
694346,CU,Curveball,Breaking,82,0.13247172859450726,0.26666666666666666,0.3333333333333333,84.25975609756098
694350,FF,4-Seam FB,Fastball,30,0.46875,0.16666666666666666,0.0,94.07333333333331
694360,FC,Cutter,Fastball,157,0.4131578947368421,0.345679012345679,0.3125,91.21974522292993
694360,SI,Sinker,Fastball,95,0.25,0.11904761904761904,0.16666666666666666,96.66315789473684
694360,ST,Sweeper,Breaking,63,0.16578947368421051,0.28,0.15789473684210525,88.1968253968254
694360,FF,4-Seam FB,Fastball,54,0.14210526315789473,0.25,0.3,97.3648148148148
694361,FF,4-Seam FB,Fastball,367,0.5062068965517241,0.20394736842105263,0.17857142857142858,97.55776566757494
694361,ST,Sweeper,Breaking,198,0.2731034482758621,0.29464285714285715,0.32075471698113206,88.61060606060607
694361,CU,Curveball,Breaking,120,0.16551724137931034,0.1875,0.2857142857142857,84.93416666666667
694361,SL,Slider,Breaking,40,0.05517241379310345,0.2,0.0,90.8425
694363,FF,4-Seam FB,Fastball,49,0.29518072289156627,0.05263157894736842,0.0,93.43469387755101
694363,CH,Changeup,Offspeed,34,0.20481927710843373,0.36363636363636365,0.4,84.90588235294116
694363,SL,Slider,Breaking,34,0.20481927710843373,0.16666666666666666,0.16666666666666666,84.47941176470587
694397,FF,4-Seam FB,Fastball,45,0.45,0.15,0.2,94.58444444444444
694462,SI,Sinker,Fastball,83,0.386046511627907,0.09375,0.25,94.23975903614458
694462,FS,Splitter,Offspeed,41,0.19069767441860466,0.3125,0.25,84.05853658536586
694462,FC,Cutter,Fastball,34,0.15813953488372093,0.07692307692307693,0.0,91.28823529411764
694462,SL,Slider,Breaking,31,0.14418604651162792,0.38461538461538464,1.0,85.20967741935482
694477,FC,Cutter,Fastball,580,0.41517537580529706,0.2996742671009772,0.25287356321839083,89.59344827586207
694477,FF,4-Seam FB,Fastball,358,0.25626342161775234,0.29411764705882354,0.25274725274725274,95.09776536312849
694477,SI,Sinker,Fastball,302,0.21617752326413744,0.13076923076923078,0.13513513513513514,95.08576158940397
694477,SV,Slurve,Breaking,136,0.09735146743020759,0.25,0.20512820512820512,85.54558823529412
694680,FF,4-Seam FB,Fastball,82,0.4270833333333333,0.3902439024390244,0.4,95.07073170731708
694680,FC,Cutter,Fastball,46,0.23958333333333334,0.13636363636363635,0.0,88.67608695652176
694680,FS,Splitter,Offspeed,42,0.21875,0.18181818181818182,0.2857142857142857,87.08809523809524
694738,SI,Sinker,Fastball,694,0.3625914315569488,0.0984251968503937,0.1388888888888889,93.37579250720461
694738,CU,Curveball,Breaking,496,0.25914315569487983,0.3574660633484163,0.358974358974359,76.70262096774194
694738,CH,Changeup,Offspeed,379,0.1980146290491118,0.31,0.23255813953488372,87.20211081794194
694738,FC,Cutter,Fastball,266,0.13897596656217345,0.3025210084033613,0.3076923076923077,89.03157894736843
694738,FF,4-Seam FB,Fastball,79,0.041274817136886105,0.3333333333333333,0.3125,92.93670886075951
694795,FF,4-Seam FB,Fastball,57,0.40425531914893614,0.3076923076923077,0.2857142857142857,97.12280701754386
694795,ST,Sweeper,Breaking,47,0.3333333333333333,0.2777777777777778,0.2,85.25744680851064
694819,FF,4-Seam FB,Fastball,1135,0.6267255659856433,0.41403508771929826,0.3933649289099526,100.38872246696035
694819,FC,Cutter,Fastball,245,0.13528437327443402,0.2125984251968504,0.3333333333333333,95.98734693877552
694819,SL,Slider,Breaking,199,0.10988404196576478,0.30701754385964913,0.25,92.28040201005025
694819,CU,Curveball,Breaking,197,0.10877967973495306,0.47619047619047616,0.39285714285714285,87.89593908629442
694819,CH,Changeup,Offspeed,35,0.01932633903920486,0.3333333333333333,0.2,92.45428571428572
694851,FF,4-Seam FB,Fastball,134,0.5,0.15254237288135594,0.19047619047619047,94.58059701492537
694851,CH,Changeup,Offspeed,78,0.291044776119403,0.2962962962962963,0.4,87.48205128205132
694851,SL,Slider,Breaking,55,0.20522388059701493,0.2222222222222222,0.3333333333333333,86.23818181818181
