batter,family,pitches,whiff,slg,xwoba
657656,Fastball,538,0.25547445255474455,0.3888888888888889,0.37094621311475406
657656,Offspeed,116,0.3880597014925373,0.5,0.25929266666666667
657757,Breaking,523,0.313953488372093,0.34831460674157305,0.29167315686274514
657757,Fastball,919,0.15384615384615385,0.5,0.36783257819905213
657757,Offspeed,327,0.23529411764705882,0.3176470588235294,0.22762709302325582
660162,Breaking,199,0.44047619047619047,0.2926829268292683,0.22083954285714286
660162,Fastball,318,0.20491803278688525,0.3387096774193548,0.29876702816901407
660162,Offspeed,113,0.3695652173913043,0.23809523809523808,0.25139154545454545
660271,Breaking,582,0.36577181208053694,0.4473684210526316,0.3503010952380952
660271,Fastball,1109,0.25203252032520324,0.6277056277056277,0.45918002272727276
660271,Offspeed,371,0.378698224852071,0.5357142857142857,0.36739812643678166
660644,Fastball,50,0.17391304347826086,0.25,0.27968985714285716
660670,Breaking,372,0.3235294117647059,0.463768115942029,0.33596469230769227
660670,Fastball,852,0.2873051224944321,0.391304347826087,0.3778154272300469
660670,Offspeed,158,0.37333333333333335,0.525,0.34965436585365856
660688,Breaking,303,0.16216216216216217,0.3373493975903614,0.2405459756097561
660688,Fastball,495,0.06415094339622641,0.4405594405594406,0.32263995270270274
660688,Offspeed,177,0.25773195876288657,0.48214285714285715,0.23140460714285713
660710,Breaking,130,0.3090909090909091,0.30303030303030304,0.219094
660710,Fastball,197,0.15555555555555556,0.48936170212765956,0.31482533333333335
660710,Offspeed,50,0.52,0.0,0.09759812500000001
660821,Breaking,239,0.3049645390070922,0.30952380952380953,0.347936875
660821,Fastball,640,0.26461538461538464,0.5220588235294118,0.3195429714285714
660821,Offspeed,211,0.2857142857142857,0.325,0.3255779047619048
660844,Breaking,153,0.48936170212765956,0.0,0.16305950000000002
660844,Fastball,419,0.14743589743589744,0.21428571428571427,0.2581138117647059
660844,Offspeed,94,0.3157894736842105,0.11764705882352941,0.23954884210526314
661388,Breaking,634,0.29457364341085274,0.2684563758389262,0.2791657096774194
661388,Fastball,1028,0.14836223506743737,0.48507462686567165,0.36507576094276095
661388,Offspeed,185,0.29213483146067415,0.3181818181818182,0.298105
661531,Fastball,121,0.2641509433962264,0.39285714285714285,0.31387316
662139,Breaking,555,0.2379182156133829,0.30578512396694213,0.24125814393939396
662139,Fastball,942,0.1944990176817289,0.3705357142857143,0.2952364521739131
662139,Offspeed,192,0.23423423423423423,0.38181818181818183,0.3570541403508772
663330,Breaking,172,0.48148148148148145,0.45714285714285713,0.19702453125000002
663330,Fastball,243,0.23728813559322035,0.390625,0.40127764788732395
663330,Offspeed,111,0.3709677419354839,0.2413793103448276,0.2128846153846154
663368,Breaking,83,0.25,0.3,0.3403495238095238
663368,Fastball,278,0.1935483870967742,0.2727272727272727,0.2621072786885246
663368,Offspeed,77,0.22857142857142856,0.21052631578947367,0.1823529411764706
663457,Breaking,261,0.3026315789473684,0.3695652173913043,0.3469823725490196
663457,Fastball,507,0.14795918367346939,0.39603960396039606,0.36328849166666666
663457,Offspeed,167,0.19444444444444445,0.1875,0.24866537037037037
663494,Breaking,124,0.22,0.26666666666666666,0.1765830625
663494,Fastball,322,0.17218543046357615,0.484375,0.36532136111111113
663494,Offspeed,70,0.3055555555555556,0.25,0.21350000000000002
663538,Breaking,616,0.1862348178137652,0.5223880597014925,0.3159947101449275
663538,Fastball,1188,0.06902654867256637,0.3322884012539185,0.34102696242774566
663538,Offspeed,210,0.23214285714285715,0.2631578947368421,0.2643530338983051
663586,Breaking,663,0.3770491803278688,0.352112676056338,0.26526584768211925
663586,Fastball,1183,0.2832764505119454,0.4139194139194139,0.3347301254237288
663586,Offspeed,262,0.3870967741935484,0.3275862068965517,0.23277762903225804
663604,Breaking,148,0.2753623188405797,0.43902439024390244,0.220196358974359
663604,Fastball,295,0.24427480916030533,0.34545454545454546,0.28741264000000005
663604,Offspeed,73,0.5,0.21052631578947367,0.24915716666666668
663611,Breaking,74,0.14285714285714285,0.23529411764705882,0.21724284210526318
663611,Fastball,114,0.03636363636363636,0.30434782608695654,0.3436405357142857
663616,Breaking,477,0.373134328358209,0.45054945054945056,0.3128940408163265
663616,Fastball,744,0.14285714285714285,0.4787234042553192,0.37529222222222225
663616,Offspeed,316,0.4057971014492754,0.21875,0.2252315072463768
663624,Breaking,51,0.3333333333333333,0.3125,0.27475
663624,Fastball,67,0.14285714285714285,0.45454545454545453,0.4379658
663647,Breaking,247,0.3402061855670103,0.12698412698412698,0.2599470491803279
663647,Fastball,441,0.16831683168316833,0.33884297520661155,0.3334620512820512
663647,Offspeed,61,0.3448275862068966,0.14285714285714285,0.22946153846153847
663656,Breaking,565,0.29583333333333334,0.3469387755102041,0.31816220909090914
663656,Fastball,1061,0.1761467889908257,0.41365461847389556,0.35994834657039715
663656,Offspeed,393,0.2814070351758794,0.29473684210526313,0.248595
663697,Breaking,77,0.45,0.0,0.13398100000000002
663697,Fastball,177,0.13043478260869565,0.2619047619047619,0.33255473809523806
663698,Breaking,144,0.36231884057971014,0.4166666666666667,0.2789976052631579
663698,Fastball,298,0.23448275862068965,0.3157894736842105,0.31777987096774196
663698,Offspeed,89,0.4772727272727273,0.3333333333333333,0.25298632
663728,Breaking,487,0.34977578475336324,0.4020618556701031,0.2598941333333334
663728,Fastball,991,0.2884250474383302,0.25,0.2969875733944955
663728,Offspeed,310,0.3717948717948718,0.3125,0.3194596376811594
663743,Breaking,298,0.2695035460992908,0.2647058823529412,0.26577156944444447
663743,Fastball,562,0.10097719869706841,0.4,0.29507876829268287
663743,Offspeed,117,0.3220338983050847,0.3939393939393939,0.2694361470588235
663757,Breaking,479,0.26811594202898553,0.45121951219512196,0.30766204395604396
663757,Fastball,1065,0.12691466083150985,0.4105691056910569,0.3678623248175183
663757,Offspeed,248,0.3008849557522124,0.39655172413793105,0.2690707540983607
663837,Breaking,318,0.19642857142857142,0.36363636363636365,0.2566092111111111
663837,Fastball,691,0.16455696202531644,0.32653061224489793,0.3431304658385093
663837,Offspeed,144,0.2463768115942029,0.34285714285714286,0.24474402777777776
663853,Breaking,78,0.4146341463414634,0.26666666666666666,0.23932935294117647
663853,Fastball,164,0.27906976744186046,0.358974358974359,0.3353201363636364
663853,Offspeed,46,0.4166666666666667,0.18181818181818182,0.17772727272727273
663886,Breaking,537,0.3317972350230415,0.3783783783783784,0.24833837391304348
663886,Fastball,805,0.216,0.4945054945054945,0.4284608031088083
663886,Offspeed,197,0.3411764705882353,0.07692307692307693,0.19223945238095239
663967,Fastball,60,0.047619047619047616,0.2,0.41817933333333335
663968,Breaking,352,0.20095693779904306,0.43243243243243246,0.2915906017699115
663968,Fastball,836,0.19077568134171907,0.3901098901098901,0.30672146969696973
663968,Offspeed,236,0.27702702702702703,0.2608695652173913,0.2296349206349206
663993,Breaking,313,0.3228346456692913,0.6101694915254238,0.25044603389830505
663993,Fastball,916,0.17972350230414746,0.4381443298969072,0.36454889215686276
663993,Offspeed,178,0.2159090909090909,0.52,0.33432662745098035
664023,Breaking,572,0.3882783882783883,0.4745762711864407,0.31397192366412213
664023,Fastball,1183,0.2504970178926441,0.4672489082969432,0.3296955378787879
664023,Offspeed,542,0.36486486486486486,0.23008849557522124,0.24780912396694216
664034,Breaking,443,0.2692307692307692,0.514018691588785,0.28930871559633026
664034,Fastball,925,0.25313807531380755,0.4787234042553192,0.3411727281553399
664034,Offspeed,155,0.32989690721649484,0.6666666666666666,0.344327
664040,Breaking,782,0.41586538461538464,0.42613636363636365,0.26965748648648646
664040,Fastball,1089,0.2796780684104628,0.5067264573991032,0.37225360156250004
664040,Offspeed,324,0.3956043956043956,0.43023255813953487,0.311177
664056,Breaking,138,0.5138888888888888,0.375,0.268045725
664056,Fastball,244,0.2047244094488189,0.2777777777777778,0.2771800517241379
664056,Offspeed,55,0.3870967741935484,0.5714285714285714,0.26030769230769235
664059,Breaking,72,0.4857142857142857,0.2,0.11498722222222223
664059,Fastball,130,0.171875,0.13333333333333333,0.19761881818181817
664068,Fastball,58,0.2916666666666667,0.18181818181818182,0.15600000000000003
664238,Fastball,82,0.15,0.06666666666666667,0.29640390909090913
664702,Breaking,269,0.24210526315789474,0.26785714285714285,0.19809926315789472
664702,Fastball,580,0.08333333333333333,0.34868421052631576,0.3298852777777778
664702,Offspeed,105,0.175,0.25,0.17630434782608695
664728,Breaking,218,0.27,0.4,0.236604
664728,Fastball,540,0.12863070539419086,0.3697478991596639,0.2789908048780488
664728,Offspeed,112,0.19718309859154928,0.2619047619047619,0.2510911666666667
664731,Breaking,63,0.3333333333333333,0.25,0.3301
664731,Fastball,113,0.20833333333333334,0.36363636363636365,0.27853411111111115
664761,Breaking,573,0.21370967741935484,0.3,0.2953767847222222
664761,Fastball,1148,0.13345521023765997,0.3811188811188811,0.32201808414239486
664761,Offspeed,165,0.189873417721519,0.6086956521739131,0.36026361363636367
664770,Breaking,294,0.2158273381294964,0.5205479452054794,0.31001097435897434
664770,Fastball,908,0.16063348416289594,0.2712765957446808,0.27478794500000003
664770,Offspeed,189,0.1523809523809524,0.47368421052631576,0.2785062075471698
664774,Breaking,120,0.21951219512195122,0.3181818181818182,0.20639145
664774,Fastball,331,0.1893939393939394,0.39285714285714285,0.332063
664774,Offspeed,72,0.4074074074074074,0.5625,0.18565526666666665
664954,Breaking,200,0.25,0.30434782608695654,0.21001884090909095
664954,Fastball,390,0.14761904761904762,0.5673076923076923,0.3276734128440367
664954,Offspeed,103,0.18181818181818182,0.39285714285714285,0.23014181481481483
664983,Breaking,516,0.337037037037037,0.33884297520661155,0.244337268907563
664983,Fastball,789,0.15527950310559005,0.569672131147541,0.356893144
664983,Offspeed,210,0.275,0.47540983606557374,0.2843430793650794
665019,Breaking,524,0.3088803088803089,0.5752212389380531,0.31063470689655176
665019,Fastball,1041,0.2224334600760456,0.41767068273092367,0.3283527490494297
665019,Offspeed,242,0.2564102564102564,0.5,0.35246812307692305
665052,Breaking,258,0.43902439024390244,0.45454545454545453,0.3400565479452055
665052,Fastball,365,0.27717391304347827,0.6923076923076923,0.46872609411764704
665052,Offspeed,163,0.5194805194805194,0.425,0.30150179487179496
665161,Breaking,442,0.4247104247104247,0.4690265486725664,0.2621696774193548
665161,Fastball,635,0.17159763313609466,0.48214285714285715,0.3776834262295082
665161,Offspeed,165,0.43902439024390244,0.3793103448275862,0.3377691875
665487,Breaking,627,0.35507246376811596,0.46206896551724136,0.3463146496815287
665487,Fastball,1143,0.20761904761904762,0.4305555555555556,0.3944076829268293
665487,Offspeed,255,0.36363636363636365,0.3770491803278688,0.30174331746031746
665489,Breaking,511,0.2607003891050584,0.23529411764705882,0.3003145570469799
665489,Fastball,1047,0.14743589743589744,0.44813278008298757,0.3546721156716418
665489,Offspeed,209,0.2702702702702703,0.3548387096774194,0.317835734375
665561,Breaking,112,0.24489795918367346,0.12,0.22307374999999996
665561,Fastball,242,0.1016949152542373,0.2033898305084746,0.22355323636363636
665561,Offspeed,64,0.3142857142857143,0.0625,0.11092307692307692
665742,Breaking,480,0.24358974358974358,0.5333333333333333,0.4196695925925926
665742,Fastball,782,0.19701492537313434,0.5766871165644172,0.4432524699453553
665742,Offspeed,216,0.17045454545454544,0.3541666666666667,0.3577061428571429
665750,Breaking,424,0.315,0.33695652173913043,0.2459666
665750,Fastball,851,0.22549019607843138,0.3850267379679144,0.319185756097561
665750,Offspeed,337,0.2631578947368421,0.35064935064935066,0.2304238860759494
665804,Breaking,342,0.35172413793103446,0.2898550724637681,0.2553621142857143
665804,Fastball,471,0.17889908256880735,0.5392156862745098,0.3390664090909091
665804,Offspeed,98,0.40350877192982454,0.2608695652173913,0.21038632
665828,Fastball,53,0.19230769230769232,0.38461538461538464,0.3225
665833,Breaking,409,0.4294117647058823,0.5238095238095238,0.35715360674157304
665833,Fastball,609,0.2757352941176471,0.4962962962962963,0.3948888055555555
665833,Offspeed,222,0.5247524752475248,0.3469387755102041,0.2586080980392157
665861,Breaking,93,0.30434782608695654,0.20833333333333334,0.2560376818181818
665861,Fastball,153,0.22826086956521738,0.3225806451612903,0.3006507407407408
665862,Breaking,623,0.3896551724137931,0.4155844155844156,0.241602950310559
665862,Fastball,1023,0.24945295404814005,0.3719806763285024,0.3298449434782609
665862,Offspeed,314,0.37777777777777777,0.34375,0.25917867692307694
665877,Breaking,377,0.13636363636363635,0.27692307692307694,0.28287514705882355
665877,Fastball,674,0.12624584717607973,0.40764331210191085,0.30948990303030305
665877,Offspeed,128,0.14035087719298245,0.21212121212121213,0.3401420294117647
665923,Breaking,211,0.3392857142857143,0.4791666666666667,0.2709219038461539
665923,Fastball,423,0.26344086021505375,0.4375,0.32205136842105264
665923,Offspeed,93,0.4716981132075472,0.35714285714285715,0.3205461333333333
665926,Breaking,449,0.28346456692913385,0.3387096774193548,0.24645977099236643
665926,Fastball,949,0.21973929236499068,0.4057971014492754,0.2813607058823529
665926,Offspeed,208,0.32558139534883723,0.3125,0.25380587301587304
665953,Breaking,209,0.5324675324675324,0.32432432432432434,0.30128792857142855
665953,Fastball,263,0.18120805369127516,0.6301369863013698,0.4409293857142857
665953,Offspeed,137,0.40625,0.2692307692307692,0.29328164285714287
665966,Breaking,309,0.39263803680981596,0.29577464788732394,0.24540548571428572
665966,Fastball,638,0.30340557275541796,0.18253968253968253,0.280837299270073
665966,Offspeed,89,0.33962264150943394,0.2962962962962963,0.2688021481481481
666018,Breaking,519,0.2376237623762376,0.504424778761062,0.36762968503937005
666018,Fastball,1385,0.23099850968703428,0.4143835616438356,0.35879271212121205
666018,Offspeed,274,0.14285714285714285,0.3291139240506329,0.28711943589743594
666023,Breaking,277,0.42063492063492064,0.22950819672131148,0.2306825161290323
666023,Fastball,524,0.16610169491525423,0.3467741935483871,0.2880338076923077
666023,Offspeed,91,0.3617021276595745,0.3157894736842105,0.2643692
666126,Breaking,306,0.3191489361702128,0.36486486486486486,0.27270540000000004
666126,Fastball,682,0.16556291390728478,0.44360902255639095,0.3643807302631579
666126,Offspeed,226,0.23148148148148148,0.31666666666666665,0.28026245161290325
666139,Breaking,285,0.3411764705882353,0.3561643835616438,0.24256461194029852
666139,Fastball,651,0.30277777777777776,0.4198473282442748,0.3088325289855072
666139,Offspeed,212,0.3076923076923077,0.3404255319148936,0.3231458163265306
666152,Breaking,401,0.3615819209039548,0.24691358024691357,0.1636810779220779
666152,Fastball,728,0.13702623906705538,0.46540880503144655,0.3255731235955056
666152,Offspeed,182,0.32926829268292684,0.19047619047619047,0.21031290243902437
666160,Breaking,398,0.3867924528301887,0.5777777777777777,0.294960202020202
666160,Fastball,576,0.21994134897360704,0.5590062111801242,0.32248379878048783
666160,Offspeed,254,0.32679738562091504,0.36764705882352944,0.21395404347826086
666163,Fastball,44,0.18181818181818182,0.16666666666666666,0.1967777777777778
666176,Breaking,669,0.34818941504178275,0.45695364238410596,0.2761820067114094
666176,Fastball,1109,0.22542372881355932,0.41132075471698115,0.3681025190311419
666176,Offspeed,277,0.3795180722891566,0.30434782608695654,0.2873061142857143
666181,Breaking,163,0.4852941176470588,0.17142857142857143,0.16847685294117648
666181,Fastball,240,0.22123893805309736,0.42105263157894735,0.43350853703703707
666181,Offspeed,136,0.44642857142857145,0.38095238095238093,0.16745176190476188
666182,Breaking,656,0.2837465564738292,0.4835164835164835,0.340462291005291
666182,Fastball,1222,0.1266233766233766,0.3783783783783784,0.3183651739130435
666182,Offspeed,244,0.25735294117647056,0.3026315789473684,0.3086323414634146
666185,Fastball,47,0.47368421052631576,0.45454545454545453,0.03133333333333333
666211,Breaking,260,0.5,0.2807017543859649,0.2302557419354839
666211,Fastball,453,0.3364485981308411,0.49504950495049505,0.3643313944954128
666211,Offspeed,140,0.4125,0.25,0.20991191666666667
666310,Breaking,145,0.20689655172413793,0.07692307692307693,0.25133295652173915
666310,Fastball,241,0.09917355371900827,0.2982456140350877,0.32416554901960787
666310,Offspeed,81,0.36363636363636365,0.35714285714285715,0.26220207142857144
666397,Breaking,354,0.4074074074074074,0.352112676056338,0.3145186329113924
666397,Fastball,689,0.11808118081180811,0.3208955223880597,0.3699895306122449
666397,Offspeed,203,0.34444444444444444,0.30612244897959184,0.28216544
666464,Breaking,69,0.1891891891891892,0.23529411764705882,0.2268
666464,Fastball,104,0.14,0.5333333333333333,0.15350000000000003
666624,Breaking,113,0.43859649122807015,0.125,0.2046086956521739
666624,Fastball,162,0.22972972972972974,0.16279069767441862,0.2363448139534884
666969,Breaking,353,0.38285714285714284,0.43820224719101125,0.259673202247191
666969,Fastball,647,0.2862453531598513,0.296,0.3222094598540146
666969,Offspeed,152,0.4246575342465753,0.375,0.2660805454545454
666971,Breaking,189,0.27906976744186046,0.20512820512820512,0.26357536363636364
666971,Fastball,380,0.14903846153846154,0.3173076923076923,0.31249518421052624
666971,Offspeed,112,0.484375,0.2903225806451613,0.16467741935483873
667472,Breaking,317,0.2283464566929134,0.38028169014084506,0.2898616944444445
667472,Fastball,623,0.1828793774319066,0.37398373983739835,0.32824413043478257
667472,Offspeed,115,0.2692307692307692,0.2692307692307692,0.3458190833333334
667670,Breaking,288,0.5035971223021583,0.25396825396825395,0.270204703125
667670,Fastball,381,0.23529411764705882,0.5490196078431373,0.36674196363636363
667670,Offspeed,109,0.5,0.2692307692307692,0.17240770833333333
668227,Breaking,630,0.284789644012945,0.5194805194805194,0.3027513416149069
668227,Fastball,1248,0.26220614828209765,0.4579831932773109,0.37959873722627735
668227,Offspeed,299,0.2328767123287671,0.30985915492957744,0.31339625316455694
668670,Breaking,167,0.3442622950819672,0.25806451612903225,0.1860632285714286
668670,Fastball,359,0.21604938271604937,0.35064935064935066,0.32839224418604657
668670,Offspeed,60,0.5909090909090909,0.07692307692307693,0.1566989285714286
668709,Breaking,484,0.3388888888888889,0.5333333333333333,0.2986876132075471
668709,Fastball,784,0.15776081424936386,0.47802197802197804,0.39733219431279626
668709,Offspeed,385,0.4153846153846154,0.27058823529411763,0.2811844946236559
668715,Breaking,477,0.26605504587155965,0.3584905660377358,0.3270106326530612
668715,Fastball,931,0.23039215686274508,0.4492753623188406,0.35635007048458156
668715,Offspeed,181,0.2903225806451613,0.5,0.2963162558139535
668723,Breaking,228,0.2857142857142857,0.36538461538461536,0.30240954166666667
668723,Fastball,598,0.20588235294117646,0.44881889763779526,0.3145777810218978
668723,Offspeed,78,0.15384615384615385,0.9166666666666666,0.44094908695652174
668800,Fastball,41,0.17647058823529413,0.125,0.23560966666666663
668804,Breaking,721,0.40350877192982454,0.3464052287581699,0.2962389891304348
668804,Fastball,1111,0.21022727272727273,0.4796747967479675,0.3878475985663083
668804,Offspeed,427,0.30057803468208094,0.4044943820224719,0.3319314731182796
668885,Breaking,359,0.344,0.3150684931506849,0.24438706172839508
668885,Fastball,838,0.11731843575418995,0.39037433155080214,0.3541153918918919
668885,Offspeed,148,0.3620689655172414,0.13333333333333333,0.18465090625
668901,Breaking,336,0.4176470588235294,0.30120481927710846,0.28925219753086423
668901,Fastball,462,0.2260536398467433,0.42735042735042733,0.3337724262295082
668901,Offspeed,163,0.37623762376237624,0.42,0.28844974
668904,Breaking,520,0.4090909090909091,0.40336134453781514,0.2622723307086614
668904,Fastball,866,0.2718676122931442,0.4358974358974359,0.3744021121951219
668904,Offspeed,199,0.37254901960784315,0.2916666666666667,0.2677159375
668930,Breaking,632,0.25462962962962965,0.4316546762589928,0.3380939863945578
668930,Fastball,1307,0.20733652312599682,0.4879032258064516,0.3610664
668930,Offspeed,361,0.24025974025974026,0.32098765432098764,0.28779819318181815
668939,Breaking,394,0.20588235294117646,0.3472222222222222,0.33548550000000005
668939,Fastball,725,0.12040133779264214,0.5133333333333333,0.3611173511904762
668939,Offspeed,249,0.22413793103448276,0.2923076923076923,0.3244525797101449
668942,Breaking,78,0.3125,0.2857142857142857,0.22316666666666665
668942,Fastball,194,0.17,0.2692307692307692,0.20059347916666667
668942,Offspeed,66,0.2972972972972973,0.3157894736842105,0.19677777777777777
668952,Breaking,308,0.35403726708074534,0.23376623376623376,0.23329369736842107
668952,Fastball,445,0.25925925925925924,0.49137931034482757,0.32881682352941183
668952,Offspeed,90,0.35555555555555557,0.1,0.25941228571428576
669003,Breaking,511,0.41517857142857145,0.47107438016528924,0.3400568759689923
669003,Fastball,997,0.29705215419501135,0.41232227488151657,0.37564251271186444
669003,Offspeed,298,0.5476190476190477,0.23076923076923078,0.23922644444444444
669004,Breaking,199,0.3373493975903614,0.32432432432432434,0.23543137777777778
669004,Fastball,333,0.345679012345679,0.375,0.28152242105263153
669004,Offspeed,82,0.35714285714285715,0.3157894736842105,0.3683383181818182
669016,Breaking,600,0.3419354838709677,0.4370860927152318,0.26129397402597404
669016,Fastball,985,0.1682600382409178,0.47639484978540775,0.3670730850202429
669016,Offspeed,272,0.34965034965034963,0.28205128205128205,0.23876478082191782
669065,Breaking,414,0.37735849056603776,0.5625,0.3770348157894737
669065,Fastball,807,0.28878281622911695,0.3956043956043956,0.3173553118811881
669065,Offspeed,280,0.4873417721518987,0.5,0.2981784
669087,Breaking,46,0.56,0.0,0.13440241666666666
669087,Fastball,82,0.34782608695652173,0.3,0.14173684210526316
669127,Breaking,563,0.31868131868131866,0.4855072463768116,0.3652095958904109
669127,Fastball,840,0.24096385542168675,0.538860103626943,0.3880768738317757
669127,Offspeed,205,0.3275862068965517,0.42592592592592593,0.2460566037735849
669134,Breaking,257,0.3786407766990291,0.391304347826087,0.26014112244897963
669134,Fastball,359,0.18023255813953487,0.4883720930232558,0.38383150000000005
669134,Offspeed,84,0.275,1.0,0.4883048333333333
669208,Fastball,70,0.3055555555555556,0.09090909090909091,0.243098125
669221,Fastball,87,0.2708333333333333,0.17391304347826086,0.1428695652173913
669224,Breaking,359,0.41025641025641024,0.1267605633802817,0.17629511428571432
669224,Fastball,612,0.16943521594684385,0.4206896551724138,0.3625224011976048
669224,Offspeed,206,0.4563106796116505,0.13043478260869565,0.21092589583333332
669236,Breaking,342,0.35233160621761656,0.32653061224489793,0.2568321938775511
669236,Fastball,448,0.18421052631578946,0.4782608695652174,0.31667181415929196
669236,Offspeed,113,0.36923076923076925,0.2727272727272727,0.2688773235294118
669242,Breaking,165,0.29333333333333333,0.3235294117647059,0.346615875
669242,Fastball,377,0.14606741573033707,0.3978494623655914,0.31008381904761906
669242,Offspeed,144,0.25316455696202533,0.5116279069767442,0.2985813953488372
669257,Breaking,297,0.24545454545454545,0.2833333333333333,0.23412093220338984
669257,Fastball,511,0.13656387665198239,0.4095238095238095,0.45934250413223143
669257,Offspeed,99,0.175,0.4444444444444444,0.3580829
669288,Fastball,42,0.15789473684210525,0.5,0.3311381666666667
669289,Breaking,88,0.19047619047619047,0.5909090909090909,0.3133684210526316
669289,Fastball,163,0.189873417721519,0.36585365853658536,0.3242261666666667
669326,Breaking,69,0.4,0.2,0.17366666666666666
669326,Fastball,141,0.3625,0.23684210526315788,0.2339238484848485
669357,Breaking,235,0.3865546218487395,0.22916666666666666,0.25665859999999996
669357,Fastball,537,0.33073929961089493,0.48598130841121495,0.34281049166666666
669357,Offspeed,228,0.525,0.05454545454545454,0.16116943859649124
669364,Breaking,599,0.2222222222222222,0.26495726495726496,0.2819882615384615
669364,Fastball,1119,0.09823182711198428,0.4758364312267658,0.35208138538205985
669364,Offspeed,404,0.28994082840236685,0.2777777777777778,0.25422573958333333
669369,Breaking,70,0.38235294117647056,0.4,0.17014285714285715
669369,Fastball,137,0.3220338983050847,0.25925925925925924,0.16717948
669369,Offspeed,43,0.391304347826087,0.16666666666666666,0.1902222222222222
669384,Fastball,85,0.1276595744680851,0.34615384615384615,0.2753915454545454
669392,Breaking,122,0.37209302325581395,0.4,0.27315577419354836
669392,Fastball,248,0.15841584158415842,0.4375,0.36275407017543865
669392,Offspeed,47,0.35714285714285715,0.2,0.2908895454545455
669394,Breaking,715,0.4005602240896359,0.4251497005988024,0.27416373714285713
669394,Fastball,910,0.2460136674259681,0.43043478260869567,0.3305638237704918
669394,Offspeed,215,0.46875,0.4098360655737705,0.26071682258064516
669397,Breaking,129,0.36363636363636365,0.16,0.13442827999999998
669397,Fastball,332,0.1910828025477707,0.38202247191011235,0.2656901428571428
669398,Breaking,48,0.391304347826087,0.8333333333333334,0.2549166666666667
669398,Fastball,75,0.19148936170212766,0.2777777777777778,0.41976470588235293
669477,Breaking,512,0.2962962962962963,0.48872180451127817,0.33515370676691736
669477,Fastball,850,0.1437908496732026,0.44155844155844154,0.3586089958158996
669477,Offspeed,136,0.33783783783783783,0.6764705882352942,0.40098854285714286
669699,Breaking,95,0.3389830508474576,0.0967741935483871,0.18968749999999998
669699,Fastball,160,0.1875,0.4634146341463415,0.30799
669699,Offspeed,40,0.19230769230769232,1.0833333333333333,0.5275
669701,Breaking,242,0.3761467889908257,0.37209302325581395,0.22876506666666666
669701,Fastball,418,0.17346938775510204,0.32978723404255317,0.33378892631578944
669701,Offspeed,144,0.2054794520547945,0.15,0.2122932380952381
669707,Breaking,346,0.3669064748201439,0.2153846153846154,0.2549947352941176
669707,Fastball,662,0.15806451612903225,0.33714285714285713,0.30549296216216215
669707,Offspeed,117,0.2857142857142857,0.3125,0.2756768125
669720,Breaking,124,0.375,0.3333333333333333,0.24903225806451615
669720,Fastball,121,0.29411764705882354,0.46875,0.3492173913043478
669743,Breaking,176,0.18571428571428572,0.3055555555555556,0.2558768378378378
669743,Fastball,489,0.15048543689320387,0.3626373626373626,0.30078441904761904
669743,Offspeed,67,0.14814814814814814,0.3333333333333333,0.1166
669899,Breaking,65,0.08108108108108109,0.7777777777777778,0.4527102777777778
669899,Fastball,153,0.36585365853658536,0.2857142857142857,0.250819625
669911,Fastball,64,0.2,0.26666666666666666,0.31560362500000005
670032,Breaking,253,0.2222222222222222,0.22807017543859648,0.25204098412698417
670032,Fastball,500,0.16216216216216217,0.37037037037037035,0.2745485377358491
670032,Offspeed,124,0.1875,0.20930232558139536,0.1859047619047619
670042,Breaking,347,0.48466257668711654,0.36363636363636365,0.2811283424657534
670042,Fastball,559,0.3081967213114754,0.5972222222222222,0.4102117218543046
670042,Offspeed,269,0.5031055900621118,0.2711864406779661,0.24362478333333334
670097,Breaking,60,0.2727272727272727,0.2,0.37288083333333333
670097,Fastball,186,0.3023255813953488,0.21212121212121213,0.22338130769230766
670156,Fastball,67,0.125,0.25,0.22016627272727274
670224,Breaking,58,0.39285714285714285,0.2777777777777778,0.2065625
670224,Fastball,112,0.3125,0.19047619047619047,0.2220789523809524
670231,Breaking,79,0.1724137931034483,0.4117647058823529,0.20093333333333335
670231,Fastball,149,0.19718309859154928,0.48484848484848486,0.3828003714285714
670231,Offspeed,44,0.44,0.1875,0.2234375
670242,Breaking,178,0.5411764705882353,0.23684210526315788,0.23800971052631578
670242,Fastball,343,0.3241758241758242,0.43661971830985913,0.31309756944444445
670242,Offspeed,96,0.5535714285714286,0.24,0.25426632
670541,Breaking,573,0.26587301587301587,0.6230769230769231,0.45786838888888887
670541,Fastball,1212,0.16666666666666666,0.6326530612244898,0.4888528794326241
670541,Offspeed,364,0.2046783625730994,0.4891304347826087,0.37046201999999995
670623,Breaking,752,0.23624595469255663,0.3088235294117647,0.24407200704225354
670623,Fastball,1257,0.09694793536804308,0.484,0.3679491357615894
670623,Offspeed,289,0.2116788321167883,0.421875,0.30729473529411766
670764,Breaking,358,0.2457627118644068,0.14754098360655737,0.1823808695652174
670764,Fastball,865,0.18181818181818182,0.375,0.29131854867256635
670764,Offspeed,211,0.3854166666666667,0.1836734693877551,0.14430111538461537
670770,Breaking,195,0.3150684931506849,0.25,0.21146038636363637
670770,Fastball,585,0.136,0.2972972972972973,0.2611396756756757
670770,Offspeed,196,0.494949494949495,0.11904761904761904,0.14266509302325583
671056,Breaking,742,0.27607361963190186,0.3795180722891566,0.3141804421052632
